Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
57206c7b-9c09-4fbf-a6eb-924b4071ec26,630219,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
f66151d2-e0b3-4658-a801-4c097ef5dbf2,630200,Landing Page Submission,Google,No,No,1,5,1925,5,SMS Sent,India,International Business,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,,,,,No,No,SMS Sent
9b72f990-22a8-4460-a1e9-cc5c10c5106d,630193,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
a2e576e3-85d8-4a65-8203-af3cd1875357,630170,Landing Page Submission,Direct Traffic,No,No,1,2,503,2,SMS Sent,India,Marketing Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Metro Cities,,,,,No,No,SMS Sent
3fcbb1fc-9bc1-4784-8577-e20cce001269,630168,Landing Page Submission,Organic Search,No,No,0,3,1046,3,SMS Sent,India,Healthcare Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent
78a9c58c-c287-41e3-a0f5-034061b73343,630158,Landing Page Submission,Direct Traffic,No,No,0,2,208,2,SMS Sent,India,Operations Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,SMS Sent
4e859886-6ae2-462b-abd0-1df6ae65d8bf,630139,API,Organic Search,No,No,0,2,268,2,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
c62678c1-e741-4874-b5cf-500b2e8e2a78,630135,Landing Page Submission,Direct Traffic,No,No,0,2,260,2,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,Email Opened
bff6c61d-25e3-4b1e-bf17-b634c91f3e2f,630128,Landing Page Submission,Direct Traffic,Yes,No,0,2,305,2,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Other Metro Cities,,,,,No,Yes,Modified
d27ecc9b-9176-47d5-a281-09a48af38749,630127,Landing Page Submission,Organic Search,No,No,1,9,181,4.5,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Potential Lead,Mumbai,,,,,No,Yes,SMS Sent
8a8a9b2b-1297-47b0-b178-954b68352a3f,630118,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
90832243-b769-483e-a96b-0df24dd5098c,630088,Landing Page Submission,Direct Traffic,Yes,No,0,2,358,2,Page Visited on Website,India,Services Excellence,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Page Visited on Website
a6a680c4-b8c4-40bd-98bb-9c186e334f8e,630083,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Olark Chat Conversation
02fd70ad-acc2-4ae0-a6dc-856804c3da05,630079,Landing Page Submission,Organic Search,Yes,No,0,5,71,5,SMS Sent,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,SMS Sent
65e9f81b-2646-43b6-89a9-ca416732902c,630052,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
c232bcdc-46f9-4ee2-8bd3-b2bfb62e4d0b,630042,Landing Page Submission,Direct Traffic,No,No,0,5,2,2.5,Form Submitted on Website,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,13,20,No,Yes,Modified
062dfacf-e70d-4aef-bfc0-c940e63a901d,630041,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
2f5c4daf-3cfa-4f5a-9e93-cb1ef00fd3d9,630039,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
71f2f216-d751-4ee3-9c83-2ca9f09135cf,630013,Landing Page Submission,Direct Traffic,No,No,0,2,412,2,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,,,,,No,Yes,Email Opened
15b8b16b-b728-4417-b524-bb9d30346a97,630010,Landing Page Submission,Direct Traffic,No,No,1,4,2094,4,SMS Sent,India,E-Business,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
7aeabc73-17ab-42c6-9915-6cfb6b0ba71e,630003,API,Google,No,No,0,3,1188,3,Page Visited on Website,India,International Business,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Page Visited on Website
57bcf7eb-a5e5-4c4c-8219-0631a71903fb,630001,Landing Page Submission,Google,No,No,0,7,402,7,Page Visited on Website,India,Marketing Management,SMS,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Page Visited on Website
815a2df9-38df-4c59-8987-515d8507684b,629976,API,Olark Chat,Yes,No,0,0,0,0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
41662aac-84fd-41f1-b0ed-f1b588f6211d,629971,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
3b3c86e9-defc-4008-98d4-b2fafa5d26ba,629969,Landing Page Submission,Direct Traffic,No,No,0,2,903,2,SMS Sent,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent
92e90905-7317-48b9-aea4-6ed307bf3b80,629964,API,Google,No,No,1,2,1485,2,Email Opened,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified
4e7b3ead-5c97-427c-905f-4bcbd88aacf5,629956,Landing Page Submission,Direct Traffic,No,No,1,6,94,2,SMS Sent,India,Healthcare Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,,,,,No,Yes,SMS Sent
4fe9f88b-a6a0-4f6b-b569-98c15df604f4,629955,Landing Page Submission,Direct Traffic,Yes,No,0,2,1577,2,SMS Sent,India,Hospitality Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,Yes,Modified
dff121d6-09fa-4722-97b5-dd61c4d54303,629942,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
7087aed1-9d5c-4c40-a651-6a7320508d14,629940,API,Google,No,No,1,2,997,2,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
72ccf580-e8b9-4b60-a635-c492ab311cb2,629932,API,Organic Search,No,No,0,4,358,4,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent
ba3f7215-9b03-4209-b91d-c243bc44ae2f,629925,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Olark Chat Conversation
6cb4c4ff-7579-49d8-b2c1-a0702faf9652,629918,API,Olark Chat,No,No,0,0,0,0,Email Link Clicked,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Link Clicked
44da7094-eca1-4fb6-aa30-6f1d79f29812,629916,API,Olark Chat,No,No,0,0,0,0,Email Link Clicked,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Link Clicked
cc6f6498-1819-4629-adc0-56e6f65d3e0e,629915,API,Google,No,No,0,2,37,1,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
5eb75dd8-37e2-4035-8e7a-d1511d05f929,629912,API,Olark Chat,No,No,0,0,0,0,Unreachable,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Unreachable
70d9b786-c771-41c4-9b8c-58668a98586f,629911,Landing Page Submission,Direct Traffic,No,No,0,7,62,1.75,Email Opened,India,Marketing Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14,16,No,Yes,Email Opened
b451ae5a-005b-4451-ba89-d5a583b3f24e,629908,Landing Page Submission,Organic Search,No,No,0,5,134,5,Email Opened,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
70c6397d-adab-44a7-a6e4-793988086d4e,629884,Landing Page Submission,Google,No,No,1,4,1237,4,SMS Sent,India,Finance Management,Online Search,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
f860aca1-b041-4ce9-9be5-2fa92653aecb,629882,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
204725a3-94d6-44eb-8687-a970737e3a9f,629876,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
9bfabccd-6f11-444d-98ed-f846ada0b2af,629872,Landing Page Submission,Direct Traffic,No,No,0,2,320,2,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,Yes,Email Opened
32942885-66e9-4ae9-bad0-b7f1e619999a,629871,Landing Page Submission,Google,No,No,0,5,375,5,SMS Sent,India,Finance Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,20,No,No,Modified
3a289448-b172-4e3a-8ffd-f9a502eba4cd,629853,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
80876a86-8bec-4892-814f-171d559154c9,629825,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
daacf6c6-83ee-4edc-a46f-b3af37f6686a,629824,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
3c706c3e-365d-49c2-abc6-5fe4e1499a9a,629811,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
f3d85a11-016b-4f42-925d-efe64011415f,629804,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
213c4dcf-f0dc-4236-b9dd-3f4a5e975477,629803,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
a91c3c64-59b0-4697-aa07-05fd4e385947,629789,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
72f1e734-8037-4a38-9f2a-f038a2aea3c7,629786,API,Google,No,No,0,3,86,1.5,Email Link Clicked,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
"1d3e0f1d-2518-4985-ba12-a718e0beb18d,629776,Landing Page Submission,Google,No,No,0,2,137,2,Email Opened,India,""Banking, Investment And Insurance"",Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened"
d1a9bfdf-bfb5-4211-a4d5-6623b3075ae6,629768,Lead Add Form,Reference,No,No,1,0,0,0,Email Link Clicked,,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,,,,,No,No,Email Link Clicked
57372745-6595-4e20-ab83-c9761106976d,629767,API,Olark Chat,No,No,1,7,905,3.5,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Metro Cities,,,,,No,Yes,SMS Sent
2dc64681-cabc-4d9c-87d7-5f2872cb8ab9,629765,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
1fea4e9c-4fd4-44d3-b06f-13f0799a0494,629751,Landing Page Submission,Direct Traffic,No,No,1,2,245,2,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Thane & Outskirts,,,,,No,Yes,SMS Sent
17ab2142-9192-4448-88b0-b72fac793b81,629746,Landing Page Submission,Direct Traffic,No,No,1,2,16,2,SMS Sent,India,IT Projects Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
198b61ab-c0f9-40a3-a79a-f0ad2e6ba382,629735,Lead Add Form,Welingak Website,No,No,1,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened
69eb120d-7816-40c1-b0d3-c3c40f5de770,629734,Landing Page Submission,Direct Traffic,No,No,0,3,1932,3,Email Opened,India,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,,,,,No,No,Email Opened
30b673ea-4980-47e2-bd5b-750ec2be468b,629725,Landing Page Submission,Google,No,No,0,5,1403,2.5,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,Other Leads,Other Cities of Maharashtra,,,,,No,No,Email Opened
56154cd7-5218-4f01-bbbd-862fd10ab3c3,629721,Landing Page Submission,Google,No,No,0,5,97,2.5,Email Opened,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Other Leads,Thane & Outskirts,,,,,No,No,Email Opened
1e5ee427-c2f8-41e5-a49c-b88ccc781838,629720,API,Olark Chat,No,No,0,2,1491,1,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Olark Chat Conversation
b3ad17bf-e961-4d53-9eb9-d31dd287148d,629707,Landing Page Submission,Direct Traffic,No,No,0,2,42,2,Email Opened,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
677e54aa-2f7b-4a10-9b1f-afa14aa1391e,629691,API,Google,No,No,0,3,187,1.5,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Olark Chat Conversation
349c9e67-213e-4c56-bca0-9e232bb57b69,629684,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
d8da1fa5-169d-48ab-a66d-0958e12dc6d5,629679,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Modified
309a4938-ce9e-467e-b260-2d74ab30585e,629671,API,Google,No,No,0,2,971,2,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
fdbf54ef-8e7a-4412-94c8-d2382bc3e3ec,629664,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
0470e536-1d51-4dbb-bbc6-565f2536a7c6,629658,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Metro Cities,,,,,No,No,SMS Sent
5fb92c3d-dce7-4bcd-a06c-8b655a1386be,629657,Landing Page Submission,Direct Traffic,No,No,1,5,1303,2.5,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities,,,,,No,Yes,Email Opened
05de1460-b835-4c76-988a-ab875e2f7553,629654,Landing Page Submission,Direct Traffic,No,No,0,5,37,5,Email Opened,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
dc59e95d-0d93-4092-999b-f6e7db64a23c,629651,Landing Page Submission,Google,No,No,1,3,176,3,SMS Sent,India,Finance Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
6445b49a-9c34-4dce-9d66-f128da84644f,629645,Landing Page Submission,Direct Traffic,No,No,1,3,294,3,SMS Sent,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
cd93181d-f7e2-499b-8827-493522a9bb6b,629644,API,Google,No,No,0,5,464,5,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
96a0b271-27a6-440d-bd1a-78e6e35a604a,629641,Lead Add Form,Reference,No,No,1,,1113,,Approached upfront,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,,,,,No,No,Modified
68753914-2216-4495-a383-149f698ab507,629616,Landing Page Submission,Direct Traffic,No,No,0,2,78,2,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
712c867d-b4b6-441a-b31c-8d91def1abbc,629610,API,Olark Chat,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent
7f98859c-3867-4fcc-902b-b702bded3d86,629607,API,Google,No,No,0,5,209,1.67,Page Visited on Website,India,Media and Advertising,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,14,15,No,Yes,Modified
4c5aa175-6966-459d-8b2d-610f245a1284,629602,API,Google,No,No,1,2,1505,2,SMS Sent,India,Select,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent
2c3b373b-68c3-4872-a8e7-5fa96eb0fdca,629598,Landing Page Submission,Google,No,No,1,8,1562,2.67,Email Opened,India,Marketing Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Mumbai,,,,,No,No,Modified
5718e95f-f4af-4cd2-88c2-9a8f1935e1eb,629595,API,Google,No,No,0,2,55,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,High in Relevance,No,No,Potential Lead,Select,,,,,No,No,Email Opened
f9898c5d-ea4d-4d40-a897-0e6a3873653a,629593,Landing Page Submission,Google,No,No,1,12,1248,2.4,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Other Leads,Mumbai,01.High,01.High,16,18,No,Yes,Modified
8ff5b5b9-0fdf-4ad2-be34-e42fe333b86c,629592,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,15,19,No,No,Modified
216d2ac0-077f-4e65-8c39-598a3282afeb,629582,Landing Page Submission,Google,No,No,1,4,921,2,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,Yes,SMS Sent
d1b9eaa0-ae4c-4f8b-8222-eb934c26cbb8,629561,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Olark Chat Conversation
72fb7233-ba78-4a3d-8c83-07ac1725cc6a,629557,Landing Page Submission,Google,No,No,1,4,391,4,Email Opened,United Kingdom,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Email Opened
be8ed098-5821-4e04-b6c2-dbad5f224943,629556,Landing Page Submission,Organic Search,Yes,No,1,6,1525,6,SMS Sent,India,Travel and Tourism,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
06e82840-78ce-4e7d-9076-cc7d2c2211d2,629531,Landing Page Submission,Google,No,No,0,6,268,6,SMS Sent,India,Marketing Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,SMS Sent
8154a011-8d45-4f54-afa7-b20ac638b633,629524,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
56c0d67f-04b3-4ae5-8dda-1ceb95f01928,629520,API,Olark Chat,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent
9cc1308a-5852-4862-ae67-f29cc9ad1538,629519,Landing Page Submission,Direct Traffic,No,No,0,2,378,2,Email Opened,India,Services Excellence,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Email Opened
02dcdd25-10f5-49b5-9e9f-53697a9a738a,629511,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Select,Select,,,,,No,No,Modified
2137cbbf-3002-4d5c-af2c-8bfc31e448d1,629507,API,Google,No,No,1,2,777,1,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent
4ce644cc-1f47-4d15-97a6-b6075fe84497,629491,Lead Add Form,Reference,Yes,No,1,0,0,0,SMS Sent,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,SMS Sent
"6958a9ca-d126-44c1-87ea-3a09d3f08021,629483,Lead Add Form,Reference,No,No,0,0,0,0,SMS Sent,,""Banking, Investment And Insurance"",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,SMS Sent"
2c0a51c6-0191-46b8-a468-7d4a412c6d69,629482,Landing Page Submission,Direct Traffic,No,No,0,2,701,2,SMS Sent,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,SMS Sent
86c1c858-6e3d-407a-a817-91c6fd60bea8,629468,API,Organic Search,No,No,1,4,1600,4,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent
d7032b43-7b18-403e-a677-ca855c51cd1d,629464,Landing Page Submission,Google,No,No,0,4,678,4,Email Opened,India,Human Resource Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,No,Email Opened
119e85e5-5838-4e6a-a3d6-4393f7cfb12c,629451,API,Google,No,No,1,2,1051,2,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Modified
7e016eb1-f63e-43be-9b09-b49c1136f602,629449,Landing Page Submission,Google,No,No,1,10,216,1.25,Email Opened,India,Travel and Tourism,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,No,Email Opened
a7a628ed-a406-4bdd-b244-e2c7176ee8b3,629447,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,,,,,No,No,Email Opened
8e63fcba-e980-4c46-93a5-0fe72b58e0ca,629435,API,Organic Search,No,No,0,6,259,6,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent
e1ee24ba-a9da-4033-a949-471350e54a9c,629432,API,Organic Search,No,No,0,1,307,1,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
8ce9a146-a884-42a2-9189-b7e3c5ebf53c,629418,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
4a1940f6-a8d2-4b24-917f-9c4853857db2,629414,Landing Page Submission,Google,No,No,1,3,248,1.5,SMS Sent,India,International Business,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
e149e476-1518-444a-a94d-339354f7be5a,629410,Landing Page Submission,Google,No,No,0,2,208,2,SMS Sent,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,wrong number given,Not Sure,No,No,Select,Mumbai,,,,,No,No,Modified
